[2025-11-20 09:39:41.089984] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:39:59.090002] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.142370] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.195512] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.248694] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.301865] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.354993] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.407435] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.457594] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:39:59.457744] ID                                               
[2025-11-20 09:39:59.460219] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.513204] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.566075] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.619209] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.671941] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.724315] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.777029] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.829831] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.882770] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.935725] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:39:59.988826] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.041857] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.094798] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.147758] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.197945] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:00.198104] ID                                               
[2025-11-20 09:40:00.200764] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.254245] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.307155] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.359923] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.412573] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.465697] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.519038] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.572035] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.624948] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.677805] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.730158] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.782860] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.835127] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.887842] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.937986] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:00.938140] ID                                               
[2025-11-20 09:40:00.940692] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:00.993778] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.046527] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.099810] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.153145] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.206207] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.259096] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.311775] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.364483] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.417655] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.470691] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.523654] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.576674] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.629928] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.680114] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:01.680287] ID                                               
[2025-11-20 09:40:01.683047] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.735882] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.788283] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.840570] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.892809] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.945467] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:01.997809] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.050400] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.102696] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.155048] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.207489] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.259782] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.311842] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.364194] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.414361] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:02.414502] ID                                               
[2025-11-20 09:40:02.416781] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.469560] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.522651] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.575752] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.628691] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.681920] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.735177] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.788062] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.841067] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.894004] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.946530] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:02.999075] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.051359] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.103775] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.153959] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:03.154116] ID                                               
[2025-11-20 09:40:03.156832] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.209988] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.263100] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.316155] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.369172] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.422198] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.475060] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.527958] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.580880] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.633878] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.686809] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.739560] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.792257] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.844686] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.894879] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:03.895022] ID                                               
[2025-11-20 09:40:03.897277] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:03.949849] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.003024] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.056313] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.109707] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.162621] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.215669] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.269023] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.322164] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.375244] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.428384] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.481472] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.534570] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.587803] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.637919] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:04.638131] ID                                               
[2025-11-20 09:40:04.641058] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.694113] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.747249] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.799999] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.853162] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.906015] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:04.959162] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.012203] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.065101] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.117887] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.170349] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.223171] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.276118] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.329416] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.379592] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:05.379767] ID                                               
[2025-11-20 09:40:05.382538] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.435562] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.488482] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.541728] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.594926] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.648191] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.700620] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.753022] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.805212] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.857229] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.909410] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:05.961514] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.013615] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.065984] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.116197] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:06.116367] ID                                               
[2025-11-20 09:40:06.118859] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.171872] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.225085] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.278192] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.331421] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.384298] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.437166] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.490007] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.543026] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.596276] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.649325] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.702163] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.755298] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.808352] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.858455] #Entity   SMACT        SMOCC        DRAMA        
[2025-11-20 09:40:06.858603] ID                                               
[2025-11-20 09:40:06.861352] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.914306] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:06.967422] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:07.020455] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:07.073546] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:07.126700] GPU 0     0.000        0.000        0.000        
[2025-11-20 09:40:07.179680] GPU 0     0.000        0.000        0.000        
